[INFO 2017-11-06 11:25:02,125 demo.py:279] Namespace(augment_reverse=False, batch_size=32, bg_move=False, bg_noise=0.5, data='viper128', diff_div_thresh=1.25, display=False, display_all=False, fg_noise=0.1, fixed_data=False, image_channel=3, image_size=128, init_model_path='', learning_rate=0.001, max_diff_thresh=0.1, min_diff_thresh=0.01, motion_range=2, motion_type='affine', num_frame=3, num_objects=1, rand_noise=0, save_dir='./', save_display=False, save_display_dir='./', save_interval=100, seed=111, test=False, test_all=False, test_epoch=20, test_gt=False, test_interval=200, train=True, train_epoch=4000)
[INFO 2017-11-06 11:25:06,606 demo.py:88] epoch 0, train loss: 89103.53, average train loss: 89103.53, base loss: 102419.28
[INFO 2017-11-06 11:25:08,346 demo.py:88] epoch 1, train loss: 77076.02, average train loss: 83089.78, base loss: 97031.63
[INFO 2017-11-06 11:25:10,088 demo.py:88] epoch 2, train loss: 77463.48, average train loss: 81214.34, base loss: 97097.18
[INFO 2017-11-06 11:25:11,830 demo.py:88] epoch 3, train loss: 82706.52, average train loss: 81587.39, base loss: 98745.48
[INFO 2017-11-06 11:25:13,563 demo.py:88] epoch 4, train loss: 87244.58, average train loss: 82718.82, base loss: 100861.10
[INFO 2017-11-06 11:25:15,298 demo.py:88] epoch 5, train loss: 77056.50, average train loss: 81775.10, base loss: 99044.95
[INFO 2017-11-06 11:25:17,040 demo.py:88] epoch 6, train loss: 87433.10, average train loss: 82583.39, base loss: 100501.44
[INFO 2017-11-06 11:25:18,789 demo.py:88] epoch 7, train loss: 72256.80, average train loss: 81292.57, base loss: 98530.87
[INFO 2017-11-06 11:25:20,536 demo.py:88] epoch 8, train loss: 78107.14, average train loss: 80938.63, base loss: 98292.95
[INFO 2017-11-06 11:25:22,251 demo.py:88] epoch 9, train loss: 82744.03, average train loss: 81119.17, base loss: 98369.49
[INFO 2017-11-06 11:25:23,977 demo.py:88] epoch 10, train loss: 81150.30, average train loss: 81122.00, base loss: 98545.20
[INFO 2017-11-06 11:25:25,712 demo.py:88] epoch 11, train loss: 79667.56, average train loss: 81000.80, base loss: 98706.10
