[INFO 2017-10-31 20:29:21,340 demo.py:234] Namespace(augment_reverse=False, batch_size=32, bg_move=False, bg_noise=0.5, data='robot128', diff_div_thresh=1.25, display=False, display_all=False, fg_noise=0.1, fixed_data=False, image_channel=3, image_size=128, init_model_path='', learning_rate=0.001, max_diff_thresh=0.1, min_diff_thresh=0.01, motion_range=2, motion_type='affine', num_frame=3, num_objects=1, rand_noise=0, save_dir='./', save_display=False, save_display_dir='./', save_interval=100, seed=111, test=False, test_all=False, test_epoch=20, test_gt=False, test_interval=200, train=True, train_epoch=4000)
[INFO 2017-10-31 20:29:32,044 demo.py:73] epoch 0, train loss: 73291.18, average train loss: 73291.18, base loss: 28569.78
[INFO 2017-10-31 20:29:33,911 demo.py:73] epoch 1, train loss: 65620.14, average train loss: 69455.66, base loss: 28760.08
[INFO 2017-10-31 20:29:35,747 demo.py:73] epoch 2, train loss: 62346.43, average train loss: 67085.92, base loss: 28532.62
[INFO 2017-10-31 20:29:37,556 demo.py:73] epoch 3, train loss: 54065.36, average train loss: 63830.78, base loss: 27600.41
[INFO 2017-10-31 20:29:39,375 demo.py:73] epoch 4, train loss: 52394.45, average train loss: 61543.51, base loss: 27390.41
[INFO 2017-10-31 20:29:41,170 demo.py:73] epoch 5, train loss: 51859.21, average train loss: 59929.46, base loss: 27422.98
[INFO 2017-10-31 20:29:42,926 demo.py:73] epoch 6, train loss: 48858.04, average train loss: 58347.83, base loss: 27398.49
[INFO 2017-10-31 20:29:44,745 demo.py:73] epoch 7, train loss: 49457.51, average train loss: 57236.54, base loss: 27608.05
[INFO 2017-10-31 20:29:46,515 demo.py:73] epoch 8, train loss: 44261.70, average train loss: 55794.89, base loss: 27248.40
[INFO 2017-10-31 20:29:48,331 demo.py:73] epoch 9, train loss: 46044.75, average train loss: 54819.88, base loss: 27421.06
[INFO 2017-10-31 20:29:50,212 demo.py:73] epoch 10, train loss: 43979.62, average train loss: 53834.40, base loss: 27374.82
[INFO 2017-10-31 20:29:52,008 demo.py:73] epoch 11, train loss: 44609.57, average train loss: 53065.66, base loss: 27543.59
[INFO 2017-10-31 20:29:53,827 demo.py:73] epoch 12, train loss: 40890.77, average train loss: 52129.13, base loss: 27335.73
[INFO 2017-10-31 20:29:55,629 demo.py:73] epoch 13, train loss: 43115.88, average train loss: 51485.33, base loss: 27339.05
[INFO 2017-10-31 20:29:57,393 demo.py:73] epoch 14, train loss: 40376.93, average train loss: 50744.77, base loss: 27205.58
[INFO 2017-10-31 20:29:59,175 demo.py:73] epoch 15, train loss: 43997.62, average train loss: 50323.07, base loss: 27293.23
[INFO 2017-10-31 20:30:00,977 demo.py:73] epoch 16, train loss: 42048.28, average train loss: 49836.32, base loss: 27338.97
[INFO 2017-10-31 20:30:02,746 demo.py:73] epoch 17, train loss: 39459.40, average train loss: 49259.82, base loss: 27252.36
[INFO 2017-10-31 20:30:04,553 demo.py:73] epoch 18, train loss: 39602.88, average train loss: 48751.56, base loss: 27239.53
[INFO 2017-10-31 20:30:06,340 demo.py:73] epoch 19, train loss: 38856.01, average train loss: 48256.79, base loss: 27160.08
[INFO 2017-10-31 20:30:08,116 demo.py:73] epoch 20, train loss: 38976.03, average train loss: 47814.85, base loss: 27167.01
[INFO 2017-10-31 20:30:09,901 demo.py:73] epoch 21, train loss: 38388.38, average train loss: 47386.37, base loss: 27114.84
[INFO 2017-10-31 20:30:11,641 demo.py:73] epoch 22, train loss: 38890.92, average train loss: 47017.00, base loss: 27142.47
[INFO 2017-10-31 20:30:13,392 demo.py:73] epoch 23, train loss: 38175.97, average train loss: 46648.63, base loss: 27125.26
[INFO 2017-10-31 20:30:15,174 demo.py:73] epoch 24, train loss: 39100.39, average train loss: 46346.70, base loss: 27212.47
[INFO 2017-10-31 20:30:17,022 demo.py:73] epoch 25, train loss: 36917.73, average train loss: 45984.04, base loss: 27190.36
[INFO 2017-10-31 20:30:18,829 demo.py:73] epoch 26, train loss: 34789.25, average train loss: 45569.42, base loss: 27113.12
